id,set,idset,option,origBlock,block,rotation,income,cov,acc1,acc2,bid,vote,choice,allNO,protNO,watercolor2018,respirr2018,watercolor2019,respirr2019,watercolor_1m,respirr_1m,sq,covacc1,covacc2,acc1acc2,cov12,acc175,acc1100,acc275,acc2100,cov12acc175,cov12acc1100,cov12acc275,cov12acc2100,cov12ec,acc175ec,acc1100ec,acc275ec,acc2100ec,cov12acc175ec,cov12acc1100ec,cov12acc275ec,cov12acc2100ec
24,3,95,3,1.2,1,2,30000,0,0,0,0,3,1,1,1,1.7407611206647,1.15704698861182,1.86614040650852,1.04330125518113,1.5714825989961,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,4,96,1,1.2,1,2,30000,6,100,50,25,3,0,1,1,1.7407611206647,1.15704698861182,1.86614040650852,1.04330125518113,1.5714825989961,1,0,600,300,5000,0,0,1,0,0,0,0,0,0,-1,0,1,-1,-1,0,-1,1,1
24,4,96,2,1.2,1,2,30000,6,50,50,15,3,0,1,1,1.7407611206647,1.15704698861182,1.86614040650852,1.04330125518113,1.5714825989961,1,0,300,300,2500,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,1,1,1,1
24,4,96,3,1.2,1,2,30000,0,0,0,0,3,1,1,1,1.7407611206647,1.15704698861182,1.86614040650852,1.04330125518113,1.5714825989961,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,97,1,5.2,5,2,87500,6,75,75,5,2,0,0,-999,2.20572447082072,1.66503600362607,1.59480949932363,1.09376914542823,1.47266578231418,1,0,450,450,5625,0,1,0,1,0,0,0,0,0,-1,1,0,1,0,-1,0,-1,0
25,1,97,2,5.2,5,2,87500,6,100,100,35,2,1,0,-999,2.20572447082072,1.66503600362607,1.59480949932363,1.09376914542823,1.47266578231418,1,0,600,600,10000,0,0,1,0,1,0,0,0,0,-1,0,1,0,1,0,-1,0,-1
25,1,97,3,5.2,5,2,87500,0,0,0,0,2,0,0,-999,2.20572447082072,1.66503600362607,1.59480949932363,1.09376914542823,1.47266578231418,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,98,1,5.2,5,2,87500,6,100,50,35,1,1,0,-999,2.20572447082072,1.66503600362607,1.59480949932363,1.09376914542823,1.47266578231418,1,0,600,300,5000,0,0,1,0,0,0,0,0,0,-1,0,1,-1,-1,0,-1,1,1
25,2,98,2,5.2,5,2,87500,6,75,75,25,1,0,0,-999,2.20572447082072,1.66503600362607,1.59480949932363,1.09376914542823,1.47266578231418,1,0,450,450,5625,0,1,0,1,0,0,0,0,0,-1,1,0,1,0,-1,0,-1,0
25,2,98,3,5.2,5,2,87500,0,0,0,0,1,0,0,-999,2.20572447082072,1.66503600362607,1.59480949932363,1.09376914542823,1.47266578231418,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,99,1,5.2,5,2,87500,12,50,50,5,2,0,0,-999,2.20572447082072,1.66503600362607,1.59480949932363,1.09376914542823,1.47266578231418,1,0,600,600,2500,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
25,3,99,2,5.2,5,2,87500,12,100,100,35,2,1,0,-999,2.20572447082072,1.66503600362607,1.59480949932363,1.09376914542823,1.47266578231418,1,0,1200,1200,10000,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
25,3,99,3,5.2,5,2,87500,0,0,0,0,2,0,0,-999,2.20572447082072,1.66503600362607,1.59480949932363,1.09376914542823,1.47266578231418,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,100,1,5.2,5,2,87500,12,75,75,15,1,1,0,-999,2.20572447082072,1.66503600362607,1.59480949932363,1.09376914542823,1.47266578231418,1,0,900,900,5625,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0
25,4,100,2,5.2,5,2,87500,6,75,50,5,1,0,0,-999,2.20572447082072,1.66503600362607,1.59480949932363,1.09376914542823,1.47266578231418,1,0,450,300,3750,0,1,0,0,0,0,0,0,0,-1,1,0,-1,-1,-1,0,1,1
25,4,100,3,5.2,5,2,87500,0,0,0,0,1,0,0,-999,2.20572447082072,1.66503600362607,1.59480949932363,1.09376914542823,1.47266578231418,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1,101,1,4.4,4,4,7500,12,100,100,35,3,0,0,-999,1.72154449122492,1.15503351241269,1.84138614253262,1.0432417440948,1.48425658452415,1,0,1200,1200,10000,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
26,1,101,2,4.4,4,4,7500,12,75,50,25,3,0,0,-999,1.72154449122492,1.15503351241269,1.84138614253262,1.0432417440948,1.48425658452415,1,0,900,600,3750,1,1,0,0,0,1,0,0,0,1,1,0,-1,-1,1,0,-1,-1
26,1,101,3,4.4,4,4,7500,0,0,0,0,3,1,0,-999,1.72154449122492,1.15503351241269,1.84138614253262,1.0432417440948,1.48425658452415,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2,102,1,4.4,4,4,7500,6,75,50,15,2,0,0,-999,1.72154449122492,1.15503351241269,1.84138614253262,1.0432417440948,1.48425658452415,1,0,450,300,3750,0,1,0,0,0,0,0,0,0,-1,1,0,-1,-1,-1,0,1,1
26,2,102,2,4.4,4,4,7500,6,100,75,35,2,1,0,-999,1.72154449122492,1.15503351241269,1.84138614253262,1.0432417440948,1.48425658452415,1,0,600,450,7500,0,0,1,1,0,0,0,0,0,-1,0,1,1,0,0,-1,-1,0
26,2,102,3,4.4,4,4,7500,0,0,0,0,2,0,0,-999,1.72154449122492,1.15503351241269,1.84138614253262,1.0432417440948,1.48425658452415,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3,103,1,4.4,4,4,7500,6,50,50,5,3,0,0,-999,1.72154449122492,1.15503351241269,1.84138614253262,1.0432417440948,1.48425658452415,1,0,300,300,2500,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,1,1,1,1
26,3,103,2,4.4,4,4,7500,12,100,75,25,3,0,0,-999,1.72154449122492,1.15503351241269,1.84138614253262,1.0432417440948,1.48425658452415,1,0,1200,900,7500,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0
26,3,103,3,4.4,4,4,7500,0,0,0,0,3,1,0,-999,1.72154449122492,1.15503351241269,1.84138614253262,1.0432417440948,1.48425658452415,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,4,104,1,4.4,4,4,7500,12,75,50,35,1,1,0,-999,1.72154449122492,1.15503351241269,1.84138614253262,1.0432417440948,1.48425658452415,1,0,900,600,3750,1,1,0,0,0,1,0,0,0,1,1,0,-1,-1,1,0,-1,-1
26,4,104,2,4.4,4,4,7500,6,100,50,15,1,0,0,-999,1.72154449122492,1.15503351241269,1.84138614253262,1.0432417440948,1.48425658452415,1,0,600,300,5000,0,0,1,0,0,0,0,0,0,-1,0,1,-1,-1,0,-1,1,1
26,4,104,3,4.4,4,4,7500,0,0,0,0,1,0,0,-999,1.72154449122492,1.15503351241269,1.84138614253262,1.0432417440948,1.48425658452415,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,105,1,2.4,2,4,42500,6,100,75,15,1,1,0,-999,1.58769691113004,1.15283501131143,1.58376241039413,1.02791617323465,1.37215286711121,1,0,600,450,7500,0,0,1,1,0,0,0,0,0,-1,0,1,1,0,0,-1,-1,0
27,1,105,2,2.4,2,4,42500,12,50,50,25,1,0,0,-999,1.58769691113004,1.15283501131143,1.58376241039413,1.02791617323465,1.37215286711121,1,0,600,600,2500,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
27,1,105,3,2.4,2,4,42500,0,0,0,0,1,0,0,-999,1.58769691113004,1.15283501131143,1.58376241039413,1.02791617323465,1.37215286711121,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,106,1,2.4,2,4,42500,12,100,100,35,1,1,0,-999,1.58769691113004,1.15283501131143,1.58376241039413,1.02791617323465,1.37215286711121,1,0,1200,1200,10000,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
27,2,106,2,2.4,2,4,42500,6,50,50,15,1,0,0,-999,1.58769691113004,1.15283501131143,1.58376241039413,1.02791617323465,1.37215286711121,1,0,300,300,2500,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,1,1,1,1
27,2,106,3,2.4,2,4,42500,0,0,0,0,1,0,0,-999,1.58769691113004,1.15283501131143,1.58376241039413,1.02791617323465,1.37215286711121,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3,107,1,2.4,2,4,42500,6,75,50,5,1,1,0,-999,1.58769691113004,1.15283501131143,1.58376241039413,1.02791617323465,1.37215286711121,1,0,450,300,3750,0,1,0,0,0,0,0,0,0,-1,1,0,-1,-1,-1,0,1,1
27,3,107,2,2.4,2,4,42500,12,100,50,35,1,0,0,-999,1.58769691113004,1.15283501131143,1.58376241039413,1.02791617323465,1.37215286711121,1,0,1200,600,5000,1,0,1,0,0,0,1,0,0,1,0,1,-1,-1,0,1,-1,-1
27,3,107,3,2.4,2,4,42500,0,0,0,0,1,0,0,-999,1.58769691113004,1.15283501131143,1.58376241039413,1.02791617323465,1.37215286711121,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,4,108,1,2.4,2,4,42500,6,100,100,25,1,1,0,-999,1.58769691113004,1.15283501131143,1.58376241039413,1.02791617323465,1.37215286711121,1,0,600,600,10000,0,0,1,0,1,0,0,0,0,-1,0,1,0,1,0,-1,0,-1
27,4,108,2,2.4,2,4,42500,12,50,50,15,1,0,0,-999,1.58769691113004,1.15283501131143,1.58376241039413,1.02791617323465,1.37215286711121,1,0,600,600,2500,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
27,4,108,3,2.4,2,4,42500,0,0,0,0,1,0,0,-999,1.58769691113004,1.15283501131143,1.58376241039413,1.02791617323465,1.37215286711121,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,109,1,1.4,1,4,30000,12,75,75,35,3,0,1,1,2.36874388766133,1.66849003115363,1.90993453966991,1.10278474669163,1.71013877313316,1,0,900,900,5625,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0
28,1,109,2,1.4,1,4,30000,6,100,75,25,3,0,1,1,2.36874388766133,1.66849003115363,1.90993453966991,1.10278474669163,1.71013877313316,1,0,600,450,7500,0,0,1,1,0,0,0,0,0,-1,0,1,1,0,0,-1,-1,0
28,1,109,3,1.4,1,4,30000,0,0,0,0,3,1,1,1,2.36874388766133,1.66849003115363,1.90993453966991,1.10278474669163,1.71013877313316,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2,110,1,1.4,1,4,30000,6,100,50,25,3,0,1,1,2.36874388766133,1.66849003115363,1.90993453966991,1.10278474669163,1.71013877313316,1,0,600,300,5000,0,0,1,0,0,0,0,0,0,-1,0,1,-1,-1,0,-1,1,1
28,2,110,2,1.4,1,4,30000,6,50,50,15,3,0,1,1,2.36874388766133,1.66849003115363,1.90993453966991,1.10278474669163,1.71013877313316,1,0,300,300,2500,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,1,1,1,1
28,2,110,3,1.4,1,4,30000,0,0,0,0,3,1,1,1,2.36874388766133,1.66849003115363,1.90993453966991,1.10278474669163,1.71013877313316,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3,111,1,1.4,1,4,30000,12,100,75,25,3,0,1,1,2.36874388766133,1.66849003115363,1.90993453966991,1.10278474669163,1.71013877313316,1,0,1200,900,7500,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0
28,3,111,2,1.4,1,4,30000,6,100,100,5,3,0,1,1,2.36874388766133,1.66849003115363,1.90993453966991,1.10278474669163,1.71013877313316,1,0,600,600,10000,0,0,1,0,1,0,0,0,0,-1,0,1,0,1,0,-1,0,-1
28,3,111,3,1.4,1,4,30000,0,0,0,0,3,1,1,1,2.36874388766133,1.66849003115363,1.90993453966991,1.10278474669163,1.71013877313316,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,4,112,1,1.4,1,4,30000,12,100,50,15,3,0,1,1,2.36874388766133,1.66849003115363,1.90993453966991,1.10278474669163,1.71013877313316,1,0,1200,600,5000,1,0,1,0,0,0,1,0,0,1,0,1,-1,-1,0,1,-1,-1
28,4,112,2,1.4,1,4,30000,12,75,75,5,3,0,1,1,2.36874388766133,1.66849003115363,1.90993453966991,1.10278474669163,1.71013877313316,1,0,900,900,5625,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0
28,4,112,3,1.4,1,4,30000,0,0,0,0,3,1,1,1,2.36874388766133,1.66849003115363,1.90993453966991,1.10278474669163,1.71013877313316,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,113,1,5.4,5,4,42500,12,50,50,5,1,1,0,-999,1.39492210514796,1.12639075011254,1.44879244749502,1.04515076363941,1.33510383570885,1,0,600,600,2500,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
29,1,113,2,5.4,5,4,42500,12,100,100,35,1,0,0,-999,1.39492210514796,1.12639075011254,1.44879244749502,1.04515076363941,1.33510383570885,1,0,1200,1200,10000,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
29,1,113,3,5.4,5,4,42500,0,0,0,0,1,0,0,-999,1.39492210514796,1.12639075011254,1.44879244749502,1.04515076363941,1.33510383570885,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2,114,1,5.4,5,4,42500,12,75,75,15,2,0,0,-999,1.39492210514796,1.12639075011254,1.44879244749502,1.04515076363941,1.33510383570885,1,0,900,900,5625,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0
29,2,114,2,5.4,5,4,42500,6,75,50,5,2,1,0,-999,1.39492210514796,1.12639075011254,1.44879244749502,1.04515076363941,1.33510383570885,1,0,450,300,3750,0,1,0,0,0,0,0,0,0,-1,1,0,-1,-1,-1,0,1,1
29,2,114,3,5.4,5,4,42500,0,0,0,0,2,0,0,-999,1.39492210514796,1.12639075011254,1.44879244749502,1.04515076363941,1.33510383570885,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,3,115,1,5.4,5,4,42500,6,75,75,5,1,1,0,-999,1.39492210514796,1.12639075011254,1.44879244749502,1.04515076363941,1.33510383570885,1,0,450,450,5625,0,1,0,1,0,0,0,0,0,-1,1,0,1,0,-1,0,-1,0
29,3,115,2,5.4,5,4,42500,6,100,100,35,1,0,0,-999,1.39492210514796,1.12639075011254,1.44879244749502,1.04515076363941,1.33510383570885,1,0,600,600,10000,0,0,1,0,1,0,0,0,0,-1,0,1,0,1,0,-1,0,-1
29,3,115,3,5.4,5,4,42500,0,0,0,0,1,0,0,-999,1.39492210514796,1.12639075011254,1.44879244749502,1.04515076363941,1.33510383570885,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,4,116,1,5.4,5,4,42500,6,100,50,35,2,0,0,-999,1.39492210514796,1.12639075011254,1.44879244749502,1.04515076363941,1.33510383570885,1,0,600,300,5000,0,0,1,0,0,0,0,0,0,-1,0,1,-1,-1,0,-1,1,1
29,4,116,2,5.4,5,4,42500,6,75,75,25,2,1,0,-999,1.39492210514796,1.12639075011254,1.44879244749502,1.04515076363941,1.33510383570885,1,0,450,450,5625,0,1,0,1,0,0,0,0,0,-1,1,0,1,0,-1,0,-1,0
29,4,116,3,5.4,5,4,42500,0,0,0,0,2,0,0,-999,1.39492210514796,1.12639075011254,1.44879244749502,1.04515076363941,1.33510383570885,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,117,1,2.3,2,3,42500,12,100,100,35,1,1,0,-999,2.02623053156871,1.48703884677077,1.93140886659573,1.04518358174246,1.74672240540034,1.00664454354189,0,1200,1200,10000,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
30,1,117,2,2.3,2,3,42500,6,50,50,15,1,0,0,-999,2.02623053156871,1.48703884677077,1.93140886659573,1.04518358174246,1.74672240540034,1.00664454354189,0,300,300,2500,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,1,1,1,1
30,1,117,3,2.3,2,3,42500,0,0,0,0,1,0,0,-999,2.02623053156871,1.48703884677077,1.93140886659573,1.04518358174246,1.74672240540034,1.00664454354189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2,118,1,2.3,2,3,42500,6,75,50,5,2,0,0,-999,2.02623053156871,1.48703884677077,1.93140886659573,1.04518358174246,1.74672240540034,1.00664454354189,0,450,300,3750,0,1,0,0,0,0,0,0,0,-1,1,0,-1,-1,-1,0,1,1
30,2,118,2,2.3,2,3,42500,12,100,50,35,2,1,0,-999,2.02623053156871,1.48703884677077,1.93140886659573,1.04518358174246,1.74672240540034,1.00664454354189,0,1200,600,5000,1,0,1,0,0,0,1,0,0,1,0,1,-1,-1,0,1,-1,-1
30,2,118,3,2.3,2,3,42500,0,0,0,0,2,0,0,-999,2.02623053156871,1.48703884677077,1.93140886659573,1.04518358174246,1.74672240540034,1.00664454354189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,3,119,1,2.3,2,3,42500,6,100,100,25,1,1,0,-999,2.02623053156871,1.48703884677077,1.93140886659573,1.04518358174246,1.74672240540034,1.00664454354189,0,600,600,10000,0,0,1,0,1,0,0,0,0,-1,0,1,0,1,0,-1,0,-1
30,3,119,2,2.3,2,3,42500,12,50,50,15,1,0,0,-999,2.02623053156871,1.48703884677077,1.93140886659573,1.04518358174246,1.74672240540034,1.00664454354189,0,600,600,2500,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
30,3,119,3,2.3,2,3,42500,0,0,0,0,1,0,0,-999,2.02623053156871,1.48703884677077,1.93140886659573,1.04518358174246,1.74672240540034,1.00664454354189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,4,120,1,2.3,2,3,42500,6,100,75,15,2,0,0,-999,2.02623053156871,1.48703884677077,1.93140886659573,1.04518358174246,1.74672240540034,1.00664454354189,0,600,450,7500,0,0,1,1,0,0,0,0,0,-1,0,1,1,0,0,-1,-1,0
30,4,120,2,2.3,2,3,42500,12,50,50,25,2,1,0,-999,2.02623053156871,1.48703884677077,1.93140886659573,1.04518358174246,1.74672240540034,1.00664454354189,0,600,600,2500,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
30,4,120,3,2.3,2,3,42500,0,0,0,0,2,0,0,-999,2.02623053156871,1.48703884677077,1.93140886659573,1.04518358174246,1.74672240540034,1.00664454354189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,121,1,4.3,4,3,87500,6,75,50,15,1,1,0,-999,1.72457172478981,1.15395520534464,1.84807658784418,1.04358975865283,1.51710136166121,1,0,450,300,3750,0,1,0,0,0,0,0,0,0,-1,1,0,-1,-1,-1,0,1,1
31,1,121,2,4.3,4,3,87500,6,100,75,35,1,0,0,-999,1.72457172478981,1.15395520534464,1.84807658784418,1.04358975865283,1.51710136166121,1,0,600,450,7500,0,0,1,1,0,0,0,0,0,-1,0,1,1,0,0,-1,-1,0
31,1,121,3,4.3,4,3,87500,0,0,0,0,1,0,0,-999,1.72457172478981,1.15395520534464,1.84807658784418,1.04358975865283,1.51710136166121,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2,122,1,4.3,4,3,87500,6,50,50,5,1,1,0,-999,1.72457172478981,1.15395520534464,1.84807658784418,1.04358975865283,1.51710136166121,1,0,300,300,2500,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,1,1,1,1
31,2,122,2,4.3,4,3,87500,12,100,75,25,1,0,0,-999,1.72457172478981,1.15395520534464,1.84807658784418,1.04358975865283,1.51710136166121,1,0,1200,900,7500,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0
31,2,122,3,4.3,4,3,87500,0,0,0,0,1,0,0,-999,1.72457172478981,1.15395520534464,1.84807658784418,1.04358975865283,1.51710136166121,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,3,123,1,4.3,4,3,87500,12,75,50,35,2,0,0,-999,1.72457172478981,1.15395520534464,1.84807658784418,1.04358975865283,1.51710136166121,1,0,900,600,3750,1,1,0,0,0,1,0,0,0,1,1,0,-1,-1,1,0,-1,-1
31,3,123,2,4.3,4,3,87500,6,100,50,15,2,1,0,-999,1.72457172478981,1.15395520534464,1.84807658784418,1.04358975865283,1.51710136166121,1,0,600,300,5000,0,0,1,0,0,0,0,0,0,-1,0,1,-1,-1,0,-1,1,1
31,3,123,3,4.3,4,3,87500,0,0,0,0,2,0,0,-999,1.72457172478981,1.15395520534464,1.84807658784418,1.04358975865283,1.51710136166121,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,4,124,1,4.3,4,3,87500,12,100,100,35,3,0,0,-999,1.72457172478981,1.15395520534464,1.84807658784418,1.04358975865283,1.51710136166121,1,0,1200,1200,10000,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
31,4,124,2,4.3,4,3,87500,12,75,50,25,3,0,0,-999,1.72457172478981,1.15395520534464,1.84807658784418,1.04358975865283,1.51710136166121,1,0,900,600,3750,1,1,0,0,0,1,0,0,0,1,1,0,-1,-1,1,0,-1,-1
31,4,124,3,4.3,4,3,87500,0,0,0,0,3,1,0,-999,1.72457172478981,1.15395520534464,1.84807658784418,1.04358975865283,1.51710136166121,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,125,1,3.1,3,1,62500,12,100,100,25,2,0,0,-999,2.01689833691568,1.50047030135846,1.91709935383648,1.04513754262985,2.16504621873634,1,0,1200,1200,10000,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
32,1,125,2,3.1,3,1,62500,6,100,100,15,2,1,0,-999,2.01689833691568,1.50047030135846,1.91709935383648,1.04513754262985,2.16504621873634,1,0,600,600,10000,0,0,1,0,1,0,0,0,0,-1,0,1,0,1,0,-1,0,-1
32,1,125,3,3.1,3,1,62500,0,0,0,0,2,0,0,-999,2.01689833691568,1.50047030135846,1.91709935383648,1.04513754262985,2.16504621873634,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2,126,1,3.1,3,1,62500,12,100,50,35,3,0,0,-999,2.01689833691568,1.50047030135846,1.91709935383648,1.04513754262985,2.16504621873634,1,0,1200,600,5000,1,0,1,0,0,0,1,0,0,1,0,1,-1,-1,0,1,-1,-1
32,2,126,2,3.1,3,1,62500,12,50,50,5,3,0,0,-999,2.01689833691568,1.50047030135846,1.91709935383648,1.04513754262985,2.16504621873634,1,0,600,600,2500,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
32,2,126,3,3.1,3,1,62500,0,0,0,0,3,1,0,-999,2.01689833691568,1.50047030135846,1.91709935383648,1.04513754262985,2.16504621873634,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,3,127,1,3.1,3,1,62500,12,75,50,5,3,0,0,-999,2.01689833691568,1.50047030135846,1.91709935383648,1.04513754262985,2.16504621873634,1,0,900,600,3750,1,1,0,0,0,1,0,0,0,1,1,0,-1,-1,1,0,-1,-1
32,3,127,2,3.1,3,1,62500,12,100,75,25,3,0,0,-999,2.01689833691568,1.50047030135846,1.91709935383648,1.04513754262985,2.16504621873634,1,0,1200,900,7500,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0
32,3,127,3,3.1,3,1,62500,0,0,0,0,3,1,0,-999,2.01689833691568,1.50047030135846,1.91709935383648,1.04513754262985,2.16504621873634,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,4,128,1,3.1,3,1,62500,6,50,50,5,3,0,0,-999,2.01689833691568,1.50047030135846,1.91709935383648,1.04513754262985,2.16504621873634,1,0,300,300,2500,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,1,1,1,1
32,4,128,2,3.1,3,1,62500,6,75,75,35,3,0,0,-999,2.01689833691568,1.50047030135846,1.91709935383648,1.04513754262985,2.16504621873634,1,0,450,450,5625,0,1,0,1,0,0,0,0,0,-1,1,0,1,0,-1,0,-1,0
32,4,128,3,3.1,3,1,62500,0,0,0,0,3,1,0,-999,2.01689833691568,1.50047030135846,1.91709935383648,1.04513754262985,2.16504621873634,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,129,1,1.4,1,4,20000,12,75,75,35,2,0,0,-999,1.64909515412453,1.18001734701308,1.67289422200191,1.02427083257573,1.34542302981447,1,0,900,900,5625,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0
33,1,129,2,1.4,1,4,20000,6,100,75,25,2,1,0,-999,1.64909515412453,1.18001734701308,1.67289422200191,1.02427083257573,1.34542302981447,1,0,600,450,7500,0,0,1,1,0,0,0,0,0,-1,0,1,1,0,0,-1,-1,0
33,1,129,3,1.4,1,4,20000,0,0,0,0,2,0,0,-999,1.64909515412453,1.18001734701308,1.67289422200191,1.02427083257573,1.34542302981447,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,130,1,1.4,1,4,20000,6,100,50,25,2,0,0,-999,1.64909515412453,1.18001734701308,1.67289422200191,1.02427083257573,1.34542302981447,1,0,600,300,5000,0,0,1,0,0,0,0,0,0,-1,0,1,-1,-1,0,-1,1,1
33,2,130,2,1.4,1,4,20000,6,50,50,15,2,1,0,-999,1.64909515412453,1.18001734701308,1.67289422200191,1.02427083257573,1.34542302981447,1,0,300,300,2500,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,1,1,1,1
33,2,130,3,1.4,1,4,20000,0,0,0,0,2,0,0,-999,1.64909515412453,1.18001734701308,1.67289422200191,1.02427083257573,1.34542302981447,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,3,131,1,1.4,1,4,20000,12,100,75,25,2,0,0,-999,1.64909515412453,1.18001734701308,1.67289422200191,1.02427083257573,1.34542302981447,1,0,1200,900,7500,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0
33,3,131,2,1.4,1,4,20000,6,100,100,5,2,1,0,-999,1.64909515412453,1.18001734701308,1.67289422200191,1.02427083257573,1.34542302981447,1,0,600,600,10000,0,0,1,0,1,0,0,0,0,-1,0,1,0,1,0,-1,0,-1
33,3,131,3,1.4,1,4,20000,0,0,0,0,2,0,0,-999,1.64909515412453,1.18001734701308,1.67289422200191,1.02427083257573,1.34542302981447,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
